	date_time	sensor_id	date_time_conv
0	1304341200	b'??? '	1941-05-02 13:00:00
15242	1970179200	b'XXX '	1962-06-08 00:00:00
27894	2835734400	b'ZKB '	1989-11-11 00:00:00
33261	3068301600	b'CF  '	1997-03-25 18:00:00
33262	3068323200	b'CE  '	1997-03-26 00:00:00
33396	3074112000	b'ZK2 '	1997-06-01 00:00:00
39551	3337351200	b'ZRg '	2005-10-03 18:00:00
44936	3565944000	b'87.0'	2012-12-31 12:00:00
45151	3575404800	b'nan'	2013-04-20 00:00:00
45173	3576340800	b'52.0'	2013-04-30 20:00:00
48309	3711222033	b'152.'	2017-08-08 23:00:33
