	date_time	sensor_id	date_time_conv
0	1519873200	b'RK5 '	1948-03-01 03:00:00
22639	2422958400	b'RA4 '	1976-10-12 12:00:00
29385	2605089600	b'MRu '	1982-07-21 12:00:00
33491	2720887200	b'RRB '	1986-03-22 18:00:00
38046	2834416800	b'MRr '	1989-10-26 18:00:00
41107	2960539200	b'RZ3 '	1993-10-25 12:00:00
43375	3076272000	b'XXX '	1997-06-26 00:00:00
46863	3293136000	b'RZD '	2004-05-10 00:00:00
53109	3565944000	b'88.0'	2012-12-31 12:00:00
53155	3567931200	b'nan'	2013-01-23 12:00:00
53167	3568449600	b'29.0'	2013-01-29 12:00:00
53169	3568536000	b'27.0'	2013-01-30 12:00:00
53171	3568622400	b'58.0'	2013-01-31 12:00:00
54382	3621024000	b'89.0'	2014-09-30 00:00:00
54842	3643963200	b'69.0'	2015-06-22 12:00:00
55561	3675067200	b'28.0'	2016-06-16 12:00:00
55622	3677702400	b'53.0'	2016-07-17 00:00:00
55765	3683880000	b'60.0'	2016-09-26 12:00:00
56311	3707553600	b'90.0'	2017-06-27 12:00:00
57127	3742804800	b'62.0'	2018-08-09 12:00:00
57789	3771401400	b'128.'	2019-07-06 11:30:00
57907	3776499000	b'162.'	2019-09-03 11:30:00
58427	3798963000	b'68.0'	2020-05-20 11:30:00
