	date_time	sensor_id	date_time_conv
0	1266620400	b'RMT '	1940-02-20 23:00:00
288	1309734000	b'XXX '	1941-07-03 23:00:00
289	1475290800	b'RS3 '	1946-10-02 03:00:00
26319	2453652000	b'RK5 '	1977-10-02 18:00:00
35391	2664943200	b'MR5 '	1984-06-13 06:00:00
35513	2667578400	b'RRB '	1984-07-13 18:00:00
48680	3038256000	b'RZ3 '	1996-04-12 00:00:00
48785	3043785600	b'RRA '	1996-06-15 00:00:00
59414	3565944000	b'88.0'	2012-12-31 12:00:00
59416	3566030400	b'27.0'	2013-01-01 12:00:00
59460	3567931200	b'nan'	2013-01-23 12:00:00
59475	3568579200	b'28.0'	2013-01-31 00:00:00
59612	3574540800	b'69.0'	2013-04-10 00:00:00
59710	3578860800	b'29.0'	2013-05-30 00:00:00
60065	3594369600	b'68.0'	2013-11-25 12:00:00
60732	3623572800	b'9.0'	2014-10-29 12:00:00
60736	3623745600	b'90.0'	2014-10-31 12:00:00
61009	3639470400	b'99.0'	2015-05-01 12:00:00
61228	3648931200	b'89.0'	2015-08-19 00:00:00
61618	3665865600	b'60.0'	2016-03-02 00:00:00
63511	3748248000	b'62.0'	2018-10-11 12:00:00
63879	3764532600	b'129.'	2019-04-17 23:30:00
64154	3776758200	b'162.'	2019-09-06 11:30:00
