	date_time	sensor_id	date_time_conv
0	1906416000	b'RA3 '	1960-05-31 00:00:00
8460	2339496000	b'RA4 '	1974-02-19 12:00:00
21849	2759054400	b'RZ3 '	1987-06-07 12:00:00
26570	3007411200	b'XXX '	1995-04-21 00:00:00
28039	3265142400	b'Ru3 '	2003-06-21 00:00:00
33344	3532075200	b'RPK '	2011-12-05 12:00:00
34107	3565944000	b'27.0'	2012-12-31 12:00:00
34242	3571862400	b'nan'	2013-03-10 00:00:00
35341	3621326400	b'17.0'	2014-10-03 12:00:00
35480	3627374400	b'57.0'	2014-12-12 12:00:00
36839	3686601600	b'52.0'	2016-10-28 00:00:00
37318	3707337600	b'56.0'	2017-06-25 00:00:00
39127	3788467200	b'26.0'	2020-01-20 00:00:00
39390	3799872000	b'54.0'	2020-05-31 00:00:00
39984	3825619200	b'77.0'	2021-03-25 00:00:00
