	date_time	sensor_id	date_time_conv
0	1719738000	b'ZE42'	1954-07-01 09:00:00
19353	2372738400	b'W__ '	1975-03-11 06:00:00
19522	2376777600	b'ZH12'	1975-04-27 00:00:00
22639	2459548800	b'AA74'	1977-12-10 00:00:00
25085	2521670400	b'AP13'	1979-11-29 00:00:00
30674	2670019200	b'ZJt '	1984-08-11 00:00:00
48055	3057609600	b'UAJ '	1996-11-22 00:00:00
48487	3066984000	b'VAr '	1997-03-10 12:00:00
48667	3070915200	b'MUV '	1997-04-25 00:00:00
56366	3242246400	b'Vhr '	2002-09-29 00:00:00
70396	3565965600	b'nan'	2012-12-31 18:00:00
70497	3568147200	b'78.0'	2013-01-26 00:00:00
76032	3737491200	b'7.0'	2018-06-09 00:00:00
76189	3741984000	b'13.0'	2018-07-31 00:00:00
76300	3745008000	b'9.0'	2018-09-04 00:00:00
76304	3745094400	b'10.0'	2018-09-05 00:00:00
