	date_time	sensor_id	date_time_conv
0	1577995200	b'AA63'	1950-01-02 20:00:00
24186	2436825600	b'XXX '	1977-03-22 00:00:00
25215	2468530800	b'AA83'	1978-03-23 23:00:00
29834	2571688800	b'APA3'	1981-06-29 22:00:00
30924	2604355200	b'APB '	1982-07-13 00:00:00
31423	2615835600	b'APCa'	1982-11-22 21:00:00
37486	2753305200	b'W_R '	1987-04-01 23:00:00
37626	2756678400	b'APJa'	1987-05-11 00:00:00
38723	2780604000	b'V8A '	1988-02-11 22:00:00
47520	3564925200	b'nan'	2012-12-19 17:00:00
47521	3567448800	b'80.0'	2013-01-17 22:00:00
48054	3635020800	b'14.0'	2015-03-11 00:00:00
48069	3748723200	b'41.0'	2018-10-17 00:00:00
48076	3761510400	b'25.0'	2019-03-14 00:00:00
