	date_time	sensor_id	date_time_conv
0	1577973600	b'RS3 '	1950-01-02 14:00:00
31472	2605089600	b'MRu '	1982-07-21 12:00:00
31889	2617142400	b'RK5 '	1982-12-08 00:00:00
36646	2738836800	b'RRB '	1986-10-16 12:00:00
36773	2741601600	b'MR5 '	1986-11-17 12:00:00
43287	2936865600	b'MRB '	1993-01-24 12:00:00
43507	2946628800	b'RZ3 '	1993-05-17 12:00:00
45869	3090960000	b'XXX '	1997-12-13 00:00:00
53521	3565944000	b'27.0'	2012-12-31 12:00:00
53567	3567931200	b'nan'	2013-01-23 12:00:00
53718	3574454400	b'28.0'	2013-04-09 00:00:00
55614	3660336000	b'21.0'	2015-12-29 00:00:00
56206	3685910400	b'90.0'	2016-10-20 00:00:00
56251	3687854400	b'58.0'	2016-11-11 12:00:00
56281	3689150400	b'53.0'	2016-11-26 12:00:00
56453	3696580800	b'25.0'	2017-02-20 12:00:00
56653	3705825600	b'29.0'	2017-06-07 12:00:00
56927	3717662400	b'60.0'	2017-10-22 12:00:00
57483	3741681600	b'89.0'	2018-07-27 12:00:00
58263	3778832400	b'162.'	2019-09-30 11:40:00
58601	3793435200	b'62.0'	2020-03-17 12:00:00
