	date_time	sensor_id	date_time_conv
0	1620615600	b'V9- '	1951-05-11 03:00:00
16684	3565944000	b'21.0'	2012-12-31 12:00:00
16704	3566786400	b'57.0'	2013-01-10 06:00:00
19067	3666211200	b'nan'	2016-03-06 00:00:00
19546	3686990400	b'112.'	2016-11-01 12:00:00
19942	3704073963	b'177.'	2017-05-18 05:26:03
19950	3704400000	b'77.0'	2017-05-22 00:00:00
21332	3763864800	b'45.0'	2019-04-10 06:00:00
21489	3770600820	b'145.'	2019-06-27 05:07:00
21514	3771626195	b'141.'	2019-07-09 01:56:35
22130	3797409600	b'41.0'	2020-05-02 12:00:00
