	date_time	sensor_id	date_time_conv
0	1577973600	b'RK5 '	1950-01-02 14:00:00
35327	2551413600	b'XXX '	1980-11-07 06:00:00
38951	2663431200	b'RRB '	1984-05-26 18:00:00
39004	2664576000	b'MR5 '	1984-06-09 00:00:00
44523	2819858400	b'MRr '	1989-05-11 06:00:00
47218	2918937600	b'RZ3 '	1992-07-01 00:00:00
47277	2921659200	b'WRZ '	1992-08-01 12:00:00
53253	3254817600	b'RZK '	2003-02-21 12:00:00
53255	3254904000	b'RV7 '	2003-02-22 12:00:00
60071	3565944000	b'89.0'	2012-12-31 12:00:00
60074	3566073600	b'nan'	2013-01-02 00:00:00
60276	3575836800	b'75.0'	2013-04-25 00:00:00
60684	3599035200	b'29.0'	2014-01-18 12:00:00
61186	3624264000	b'90.0'	2014-11-06 12:00:00
61463	3640161600	b'58.0'	2015-05-09 12:00:00
61522	3642710400	b'28.0'	2015-06-08 00:00:00
61904	3659212800	b'69.0'	2015-12-16 00:00:00
62017	3664094400	b'62.0'	2016-02-10 12:00:00
62810	3699043200	b'60.0'	2017-03-21 00:00:00
64023	3752393400	b'160.'	2018-11-28 11:30:00
64226	3761551800	b'162.'	2019-03-14 11:30:00
65744	3846180600	b'129.'	2021-11-17 23:30:00
