	date_time	sensor_id	date_time_conv
0	1609423200	b'RSN '	1951-01-01 14:00:00
18326	2394403200	b'RK2 '	1975-11-17 00:00:00
31409	2713543200	b'WRK '	1985-12-27 18:00:00
31493	2716675200	b'RRA '	1986-02-02 00:00:00
31868	2724818400	b'WRR '	1986-05-07 06:00:00
37559	2863252800	b'MRA '	1990-09-25 12:00:00
41847	3056486400	b'XXX '	1996-11-09 00:00:00
41848	3070396800	b'RZ3 '	1997-04-19 00:00:00
49123	3565944000	b'28.0'	2012-12-31 12:00:00
49169	3567931200	b'nan'	2013-01-23 12:00:00
49825	3597350400	b'27.0'	2013-12-30 00:00:00
50239	3623270400	b'89.0'	2014-10-26 00:00:00
50247	3623659200	b'29.0'	2014-10-30 12:00:00
50271	3624696000	b'90.0'	2014-11-11 12:00:00
50411	3633336000	b'88.0'	2015-02-19 12:00:00
51144	3673468800	b'58.0'	2016-05-29 00:00:00
51533	3690273600	b'53.0'	2016-12-09 12:00:00
55049	3849552000	b'62.0'	2021-12-27 00:00:00
55053	3849766200	b'162.'	2021-12-29 11:30:00
