	date_time	sensor_id	date_time_conv
0	1861833600	b'V18 '	1959-01-01 00:00:00
13454	2514888000	b'Zk1 '	1979-09-11 12:00:00
19496	2783505600	b'VC_ '	1988-03-16 12:00:00
22783	2932804800	b'VCV '	1992-12-08 12:00:00
26000	3073204800	b'VCL '	1997-05-21 12:00:00
26491	3094545600	b'VCN '	1998-01-23 12:00:00
28222	3169972800	b'V9l '	2000-06-14 12:00:00
32012	3337588800	b'VN6 '	2005-10-06 12:00:00
32013	3337632000	b'VN8 '	2005-10-07 00:00:00
34618	3456428400	b'XXX '	2009-07-12 23:00:00
36916	3565983600	b'81.0'	2012-12-31 23:00:00
37112	3575401200	b'nan'	2013-04-19 23:00:00
40544	3736747044	b'124.'	2018-05-31 09:17:24
41678	3781249547	b'177.'	2019-10-28 11:05:47
43329	3849508800	b'77.0'	2021-12-26 12:00:00
