	date_time	sensor_id	date_time_conv
0	1601478000	b'G4  '	1950-10-01 15:00:00
26380	3111994800	b'VC_ '	1998-08-13 11:00:00
32785	3565983600	b'nan'	2012-12-31 23:00:00
32795	3566415600	b'79.0'	2013-01-05 23:00:00
33118	3608492400	b'14.0'	2014-05-07 23:00:00
33119	3608535600	b'41.0'	2014-05-08 11:00:00
36142	3784316400	b'54.0'	2019-12-02 23:00:00
36181	3786688800	b'28.0'	2019-12-30 10:00:00
36188	3787034400	b'17.0'	2020-01-03 10:00:00
36197	3787380000	b'45.0'	2020-01-07 10:00:00
36200	3787466400	b'33.0'	2020-01-08 10:00:00
36201	3787509600	b'31.0'	2020-01-08 22:00:00
36205	3787639200	b'8.0'	2020-01-10 10:00:00
36206	3788762400	b'53.0'	2020-01-23 10:00:00
36216	3789194400	b'26.0'	2020-01-28 10:00:00
36219	3789237600	b'4.0'	2020-01-28 22:00:00
36223	3789367200	b'24.0'	2020-01-30 10:00:00
36231	3789842400	b'29.0'	2020-02-04 22:00:00
36234	3789928800	b'30.0'	2020-02-05 22:00:00
36238	3790101600	b'32.0'	2020-02-07 22:00:00
36247	3790447200	b'5.0'	2020-02-11 22:00:00
36250	3790576800	b'59.0'	2020-02-13 10:00:00
36255	3790749600	b'62.0'	2020-02-15 10:00:00
