	date_time	sensor_id	date_time_conv
0	1238389200	b'XXX '	1939-03-31 05:00:00
84	1900929600	b'RA3 '	1960-03-28 12:00:00
15547	2439460800	b'RK2 '	1977-04-21 12:00:00
19429	2546791200	b'WRK '	1980-09-14 18:00:00
24834	2690625600	b'RRA '	1985-04-06 12:00:00
25894	2722636800	b'MR4 '	1986-04-12 00:00:00
32122	2896430400	b'MRA '	1991-10-14 12:00:00
32251	2902132800	b'RZ3 '	1991-12-19 12:00:00
42939	3565944000	b'58.0'	2012-12-31 12:00:00
42963	3567024000	b'28.0'	2013-01-13 00:00:00
42982	3567931200	b'nan'	2013-01-23 12:00:00
43230	3578817600	b'27.0'	2013-05-29 12:00:00
44171	3636576000	b'90.0'	2015-03-29 00:00:00
45647	3701808000	b'9.0'	2017-04-22 00:00:00
46082	3721291200	b'29.0'	2017-12-03 12:00:00
46391	3734812800	b'53.0'	2018-05-09 00:00:00
