	date_time	sensor_id	date_time_conv
0	797897700	b'J56 '	1925-04-14 22:15:00
30015	2561457600	b'J80 '	1981-03-03 12:00:00
37040	2718878400	b'J8H '	1986-02-27 12:00:00
46336	2926886400	b'J93 '	1992-10-01 00:00:00
55906	3140596800	b'J99 '	1999-07-10 12:00:00
60938	3252700800	b'J9H '	2003-01-28 00:00:00
69024	3565944000	b'80.0'	2012-12-31 12:00:00
69070	3567931200	b'nan'	2013-01-23 12:00:00
69389	3581712000	b'22.0'	2013-07-02 00:00:00
72469	3714249600	b'35.0'	2017-09-13 00:00:00
72769	3727164600	b'135.'	2018-02-09 11:30:00
72775	3727423800	b'122.'	2018-02-12 11:30:00
74513	3802419030	b'141.'	2020-06-29 11:30:30
74641	3807950400	b'41.0'	2020-09-01 12:00:00
