	date_time	sensor_id	date_time_conv
0	797851800	b'VDT '	1925-04-14 09:30:00
84735	3210058800	b'VDR '	2001-09-21 11:00:00
88886	3300433200	b'VGT '	2004-08-02 11:00:00
89020	3303327600	b'VGR '	2004-09-04 23:00:00
90064	3325924800	b'VGN '	2005-05-24 12:00:00
91611	3359530800	b'VNg '	2006-06-17 11:00:00
91775	3363159600	b'VDG '	2006-07-29 11:00:00
101113	3565983600	b'80.0'	2012-12-31 23:00:00
101114	3566005200	b'nan'	2013-01-01 05:00:00
105298	3656639761	b'78.0'	2015-11-16 05:16:01
108309	3728610300	b'141.'	2018-02-26 05:05:00
110210	3807946800	b'41.0'	2020-09-01 11:00:00
