	date_time	sensor_id	date_time_conv
0	1578582000	b'RS3 '	1950-01-09 15:00:00
21468	2321827200	b'RK5 '	1973-07-30 00:00:00
25451	2450541600	b'WRK '	1977-08-27 18:00:00
36255	2727151200	b'RRB '	1986-06-03 06:00:00
41566	2864116800	b'RZ3 '	1990-10-05 12:00:00
45461	3046032000	b'XXX '	1996-07-11 00:00:00
55567	3565944000	b'27.0'	2012-12-31 12:00:00
55571	3566116800	b'58.0'	2013-01-02 12:00:00
55613	3567931200	b'nan'	2013-01-23 12:00:00
55696	3571516800	b'28.0'	2013-03-06 00:00:00
56558	3608841600	b'90.0'	2014-05-12 00:00:00
58024	3676276800	b'53.0'	2016-06-30 12:00:00
59967	3760344000	b'59.0'	2019-02-28 12:00:00
