	date_time	sensor_id	date_time_conv
0	725313600	b'NUF '	1922-12-26 20:00:00
10024	1214690400	b'XXX '	1938-06-29 22:00:00
10076	1216764000	b'UBa '	1938-07-23 22:00:00
10108	1217628000	b'UBA '	1938-08-02 22:00:00
20781	1480885200	b'U?? '	1946-12-05 21:00:00
22578	1522533600	b'??? '	1948-03-31 22:00:00
39169	1972166400	b'ZCH '	1962-07-01 00:00:00
39721	1996012800	b'ZDH '	1963-04-03 00:00:00
42468	2113344000	b'ZEH '	1966-12-21 00:00:00
44246	2190240000	b'ZEB '	1969-05-29 00:00:00
46288	2278195200	b'ZF1 '	1972-03-12 00:00:00
47061	2311459200	b'ZF1c'	1973-04-01 00:00:00
52591	2550182400	b'ZJ1 '	1980-10-24 00:00:00
58369	2800656000	b'ZKB '	1988-10-01 00:00:00
64678	3074112000	b'ZK2 '	1997-06-01 00:00:00
73248	3443169600	b'ZRg '	2009-02-09 12:00:00
76081	3565944000	b'87.0'	2012-12-31 12:00:00
76171	3569832000	b'nan'	2013-02-14 12:00:00
76655	3590870400	b'82.0'	2013-10-16 00:00:00
79493	3713598053	b'182.'	2017-09-05 11:00:53
81617	3805815660	b'24.0'	2020-08-07 19:01:00
81623	3806046143	b'124.'	2020-08-10 11:02:23
