	date_time	sensor_id	date_time_conv
0	1325386800	b'DGh '	1942-01-01 03:00:00
786	1388372400	b'XXX '	1943-12-31 03:00:00
33188	2361182400	b'RK5 '	1974-10-28 12:00:00
33190	2361225600	b'RKA '	1974-10-29 00:00:00
43713	2605176000	b'MRu '	1982-07-22 12:00:00
46468	2668831200	b'MR5 '	1984-07-28 06:00:00
46795	2676780000	b'RRB '	1984-10-28 06:00:00
49623	2740262400	b'RZ3 '	1986-11-02 00:00:00
49905	2746548000	b'MRB '	1987-01-13 18:00:00
59028	3030782400	b'MRW '	1996-01-16 12:00:00
59361	3045168000	b'VCV '	1996-07-01 00:00:00
60039	3084652800	b'VCL '	1997-10-01 00:00:00
61735	3314822400	b'VGL '	2005-01-16 00:00:00
61776	3322425600	b'VNl '	2005-04-14 00:00:00
