	date_time	sensor_id	date_time_conv
0	1268524800	b'??? '	1940-03-14 00:00:00
15920	1972166400	b'ZCH '	1962-07-01 00:00:00
16762	2001974400	b'ZDH '	1963-06-11 00:00:00
24855	2286057600	b'ZF1 '	1972-06-11 00:00:00
35846	2552947200	b'ZJA '	1980-11-25 00:00:00
46696	2801952000	b'ZKB '	1988-10-16 00:00:00
55386	3024172800	b'VU1 '	1995-11-01 00:00:00
56275	3054369600	b'VU3 '	1996-10-15 12:00:00
67997	3565944000	b'87.0'	2012-12-31 12:00:00
68548	3589617600	b'25.0'	2013-10-01 12:00:00
68966	3607588800	b'nan'	2014-04-27 12:00:00
69404	3626035200	b'82.0'	2014-11-27 00:00:00
70727	3681590400	b'11.0'	2016-08-31 00:00:00
74089	3824366400	b'44.0'	2021-03-10 12:00:00
74248	3831224400	b'24.0'	2021-05-28 21:00:00
74256	3831559373	b'124.'	2021-06-01 18:02:53
