	date_time	sensor_id	date_time_conv
0	1422892800	b'AA63'	1945-02-02 16:00:00
45063	2514067200	b'APA3'	1979-09-02 00:00:00
48998	2593231200	b'W__ '	1982-03-06 06:00:00
49657	2607465600	b'APB '	1982-08-18 00:00:00
50342	2620944000	b'APCa'	1983-01-21 00:00:00
57642	2767651200	b'V8A '	1987-09-15 00:00:00
63468	2883423600	b'VDR '	1991-05-16 23:00:00
72211	3086377200	b'VDT '	1997-10-20 23:00:00
79010	3283455600	b'VCG '	2004-01-18 23:00:00
80067	3311535600	b'VGT '	2004-12-08 23:00:00
80370	3320348400	b'VGR '	2005-03-20 23:00:00
81848	3364585200	b'VNt '	2006-08-14 23:00:00
86845	3565983600	b'81.0'	2012-12-31 23:00:00
86850	3566566800	b'nan'	2013-01-07 17:00:00
87527	3696275760	b'142.'	2017-02-16 23:16:00
87533	3697916400	b'42.0'	2017-03-07 23:00:00
