	date_time	sensor_id	date_time_conv
0	1925726400	b'RA3 '	1961-01-09 12:00:00
10532	2389543200	b'XXX '	1975-09-21 18:00:00
10586	2394662400	b'RK2 '	1975-11-20 00:00:00
13638	2689545600	b'RRA '	1985-03-25 00:00:00
15563	2897294400	b'MRA '	1991-10-24 12:00:00
15802	2907921600	b'RZ3 '	1992-02-24 12:00:00
19864	3117225600	b'MRz '	1998-10-13 00:00:00
27327	3565944000	b'28.0'	2012-12-31 12:00:00
27344	3566678400	b'58.0'	2013-01-09 00:00:00
27372	3567931200	b'nan'	2013-01-23 12:00:00
27404	3569313600	b'27.0'	2013-02-08 12:00:00
28376	3612556800	b'87.0'	2014-06-24 00:00:00
30270	3699864000	b'90.0'	2017-03-30 12:00:00
30275	3700382400	b'60.0'	2017-04-05 12:00:00
30296	3701332800	b'29.0'	2017-04-16 12:00:00
30707	3719390400	b'69.0'	2017-11-11 12:00:00
31102	3736756800	b'89.0'	2018-05-31 12:00:00
32133	3781339200	b'62.0'	2019-10-29 12:00:00
32135	3781423800	b'162.'	2019-10-30 11:30:00
