	date_time	sensor_id	date_time_conv
0	1322866800	b'ZH1 '	1941-12-02 23:00:00
32885	2554070400	b'ZJA '	1980-12-08 00:00:00
36837	2725401600	b'ZKA '	1986-05-14 00:00:00
38556	2800656000	b'ZKB '	1988-10-01 00:00:00
43626	3023121600	b'VU1 '	1995-10-19 20:00:00
45516	3105648000	b'VU3 '	1998-06-01 00:00:00
56160	3565944000	b'51.0'	2012-12-31 12:00:00
56387	3575188800	b'nan'	2013-04-17 12:00:00
56817	3593790000	b'11.0'	2013-11-18 19:00:00
59651	3717270064	b'124.'	2017-10-17 23:01:04
59931	3729499200	b'24.0'	2018-03-08 12:00:00
