	date_time	sensor_id	date_time_conv
0	764168400	b'RS3 '	1924-03-20 13:00:00
30554	2432505600	b'RA4 '	1977-01-31 00:00:00
48722	2847096000	b'MR2 '	1990-03-22 12:00:00
49389	2875521600	b'RRA '	1991-02-14 12:00:00
49820	2896560000	b'RZ3 '	1991-10-16 00:00:00
49918	2901182400	b'MRA '	1991-12-08 12:00:00
49980	2903904000	b'MRr '	1992-01-09 00:00:00
50999	2958854400	b'WRR '	1993-10-06 00:00:00
51205	2976696000	b'XXX '	1994-04-30 12:00:00
51647	3069878400	b'RRS '	1997-04-13 00:00:00
51732	3085992000	b'MR7 '	1997-10-16 12:00:00
52058	3142368000	b'RRa '	1999-07-31 00:00:00
52160	3158438400	b'RRN '	2000-02-02 00:00:00
52499	3227299200	b'Mru '	2002-04-09 00:00:00
52564	3238876800	b'Rua '	2002-08-21 00:00:00
52565	3239049600	b'RuN '	2002-08-23 00:00:00
54037	3519763200	b'RPA '	2011-07-16 00:00:00
54193	3565641600	b'15.0'	2012-12-28 00:00:00
54309	3587155200	b'nan'	2013-09-03 00:00:00
54328	3589315200	b'28.0'	2013-09-28 00:00:00
