	date_time	sensor_id	date_time_conv
0	452689380	b'V18 '	1914-05-07 11:03:00
9404	2387361600	b'ZH_ '	1975-08-27 12:00:00
14039	2610961200	b'ZJ_ '	1982-09-27 11:00:00
24149	3055143600	b'VB_ '	1996-10-24 11:00:00
24637	3077002800	b'VC_ '	1997-07-04 11:00:00
26075	3142321200	b'V9- '	1999-07-30 11:00:00
36297	3565944000	b'80.0'	2012-12-31 12:00:00
36379	3569529600	b'nan'	2013-02-11 00:00:00
39669	3714301411	b'141.'	2017-09-13 14:23:31
39681	3715326214	b'123.'	2017-09-25 11:03:34
39682	3715412999	b'114.'	2017-09-26 11:09:59
39700	3716755200	b'14.0'	2017-10-12 00:00:00
41232	3785356800	b'23.0'	2019-12-15 00:00:00
42078	3822030892	b'124.'	2021-02-11 11:14:52
