	date_time	sensor_id	date_time_conv
0	2202379200	b'RK2 '	1969-10-16 12:00:00
7246	2388722400	b'XXX '	1975-09-12 06:00:00
30707	2897942400	b'RRA '	1991-11-01 00:00:00
31832	2922778800	b'VDT '	1992-08-14 11:00:00
50026	3333135600	b'VNg '	2005-08-15 23:00:00
55968	3565983600	b'81.0'	2012-12-31 23:00:00
56185	3575401200	b'nan'	2013-04-19 23:00:00
59467	3713597112	b'80.0'	2017-09-05 10:45:12
59471	3713769905	b'123.'	2017-09-07 10:45:05
59472	3713791509	b'141.'	2017-09-07 16:45:09
59583	3718569600	b'23.0'	2017-11-02 00:00:00
60618	3763881911	b'124.'	2019-04-10 10:45:11
