	date_time	sensor_id	date_time_conv
0	1478228400	b'XXX '	1946-11-05 03:00:00
36027	2564568000	b'RA4 '	1981-04-08 12:00:00
48178	2876126400	b'RZ3 '	1991-02-21 12:00:00
51942	3141244800	b'RDC '	1999-07-18 00:00:00
52090	3177360000	b'RV5 '	2000-09-08 00:00:00
52259	3199392000	b'MR8 '	2001-05-21 00:00:00
59010	3565944000	b'27.0'	2012-12-31 12:00:00
59323	3580977600	b'68.0'	2013-06-23 12:00:00
59422	3585297600	b'58.0'	2013-08-12 12:00:00
59500	3588753600	b'nan'	2013-09-21 12:00:00
59660	3597480000	b'88.0'	2013-12-31 12:00:00
60283	3624652800	b'28.0'	2014-11-11 00:00:00
61798	3700252800	b'90.0'	2017-04-04 00:00:00
62091	3713169600	b'29.0'	2017-08-31 12:00:00
