	date_time	sensor_id	date_time_conv
0	1581170400	b'RS3 '	1950-02-08 14:00:00
38181	2666606400	b'RRA '	1984-07-02 12:00:00
38236	2667816000	b'RK2 '	1984-07-16 12:00:00
38337	2671444800	b'MR4 '	1984-08-27 12:00:00
44810	2822256000	b'MRr '	1989-06-08 00:00:00
46288	2875737600	b'RR1 '	1991-02-17 00:00:00
46576	2889388800	b'RZ3 '	1991-07-25 00:00:00
49883	3096316800	b'XXX '	1998-02-13 00:00:00
51185	3314476800	b'Ru3 '	2005-01-12 00:00:00
54052	3473107200	b'RPK '	2010-01-22 00:00:00
54054	3473193600	b'RHM '	2010-01-23 00:00:00
56189	3565944000	b'89.0'	2012-12-31 12:00:00
56870	3601584000	b'nan'	2014-02-17 00:00:00
56887	3602318400	b'27.0'	2014-02-25 12:00:00
59952	3736756800	b'17.0'	2018-05-31 12:00:00
60876	3776760000	b'77.0'	2019-09-06 12:00:00
61033	3786264000	b'54.0'	2019-12-25 12:00:00
