	date_time	sensor_id	date_time_conv
0	1549058400	b'AA53'	1949-02-01 22:00:00
28138	2330078400	b'AA63'	1973-11-02 12:00:00
39310	2511946800	b'APA3'	1979-08-08 11:00:00
44982	2622844800	b'APCa'	1983-02-12 00:00:00
53800	2795731200	b'V8A '	1988-08-05 00:00:00
57998	2876767200	b'VDR '	1991-02-28 22:00:00
65828	3047065200	b'VDT '	1996-07-22 23:00:00
77009	3295854000	b'VGT '	2004-06-10 11:00:00
77151	3298921200	b'VGR '	2004-07-15 23:00:00
77439	3305188800	b'VGN '	2004-09-26 12:00:00
79898	3358796400	b'VNt '	2006-06-08 23:00:00
80244	3366270000	b'VNr '	2006-09-03 11:00:00
89379	3565983600	b'80.0'	2012-12-31 23:00:00
89380	3566005200	b'nan'	2013-01-01 05:00:00
92973	3645321365	b'78.0'	2015-07-08 05:16:05
97405	3744326620	b'141.'	2018-08-27 02:43:40
99582	3807946800	b'41.0'	2020-09-01 11:00:00
99897	3821138637	b'123.'	2021-02-01 03:23:57
