	date_time	sensor_id	date_time_conv
0	1231477200	b'RMT '	1939-01-10 05:00:00
75	1259470800	b'XXX '	1939-11-30 05:00:00
76	1480474800	b'RS3 '	1946-12-01 03:00:00
25367	2475986400	b'RK5 '	1978-06-18 06:00:00
30636	2605521600	b'MRu '	1982-07-26 12:00:00
35145	2717474400	b'RRB '	1986-02-11 06:00:00
35233	2719375200	b'MR5 '	1986-03-05 06:00:00
41798	2889021600	b'MRr '	1991-07-20 18:00:00
44709	3004171200	b'RZS '	1995-03-14 12:00:00
46132	3084868800	b'MRT '	1997-10-03 12:00:00
47058	3125649600	b'RZ3 '	1999-01-18 12:00:00
47063	3125865600	b'RV2 '	1999-01-21 00:00:00
47089	3126988800	b'RV7 '	1999-02-03 00:00:00
47380	3139732800	b'RV5 '	1999-06-30 12:00:00
47546	3147811200	b'RZK '	1999-10-02 00:00:00
49687	3247300800	b'MRm '	2002-11-26 12:00:00
51936	3355041600	b'RZL '	2006-04-26 12:00:00
56844	3565944000	b'88.0'	2012-12-31 12:00:00
56874	3567240000	b'29.0'	2013-01-15 12:00:00
56890	3567931200	b'nan'	2013-01-23 12:00:00
57152	3579249600	b'58.0'	2013-06-03 12:00:00
57162	3579681600	b'89.0'	2013-06-08 12:00:00
57566	3597134452	b'75.0'	2013-12-27 12:00:52
58524	3642408000	b'28.0'	2015-06-04 12:00:00
58720	3650873400	b'90.0'	2015-09-10 11:30:00
60941	3746863800	b'162.'	2018-09-25 11:30:00
60966	3747945600	b'62.0'	2018-10-08 00:00:00
