	date_time	sensor_id	date_time_conv
0	950313600	b'VCG '	1930-02-12 00:00:00
5415	3154867200	b'XXX '	1999-12-22 16:00:00
5716	3232108800	b'VCL '	2002-06-03 16:00:00
5944	3256848000	b'V9l '	2003-03-17 00:00:00
6616	3323700000	b'VNl '	2005-04-28 18:00:00
6839	3336033600	b'VNg '	2005-09-18 12:00:00
8510	3560878800	b'80.0'	2012-11-02 21:00:00
8756	3588040800	b'nan'	2013-09-13 06:00:00
9285	3673092360	b'14.0'	2016-05-24 15:26:00
9764	3714249600	b'41.0'	2017-09-13 00:00:00
9951	3743550000	b'23.0'	2018-08-18 03:00:00
