	date_time	sensor_id	date_time_conv
0	3062826000	b'VCL '	1997-01-21 09:00:00
5473	3253906800	b'VFL '	2003-02-10 23:00:00
7062	3323372400	b'XXX '	2005-04-24 23:00:00
7063	3324812400	b'VN8 '	2005-05-11 15:00:00
11940	3565983600	b'81.0'	2012-12-31 23:00:00
11943	3566242800	b'nan'	2013-01-03 23:00:00
12181	3580117200	b'23.0'	2013-06-13 13:00:00
12377	3591126000	b'25.0'	2013-10-18 23:00:00
12390	3591925200	b'26.0'	2013-10-28 05:00:00
12629	3606073200	b'27.0'	2014-04-09 23:00:00
12663	3607930800	b'30.0'	2014-05-01 11:00:00
12695	3609788400	b'15.0'	2014-05-22 23:00:00
12776	3614151600	b'32.0'	2014-07-12 11:00:00
12779	3614281200	b'3.0'	2014-07-13 23:00:00
12780	3614367600	b'28.0'	2014-07-14 23:00:00
12882	3619638000	b'11.0'	2014-09-13 23:00:00
12974	3624649200	b'24.0'	2014-11-10 23:00:00
13518	3651346800	b'21.0'	2015-09-15 23:00:00
13737	3662406000	b'29.0'	2016-01-21 23:00:00
13814	3666337200	b'33.0'	2016-03-07 11:00:00
13918	3670570800	b'31.0'	2016-04-25 11:00:00
14307	3689489024	b'141.'	2016-11-30 10:03:44
14328	3690262800	b'41.0'	2016-12-09 09:00:00
14528	3699181009	b'142.'	2017-03-22 14:16:49
16254	3808551600	b'47.0'	2020-09-08 11:00:00
