	date_time	sensor_id	date_time_conv
0	1583028000	b'RK2 '	1950-03-02 02:00:00
32947	2726179200	b'RRA '	1986-05-23 00:00:00
42751	3039897600	b'RZ3 '	1996-05-01 00:00:00
42940	3062404800	b'XXX '	1997-01-16 12:00:00
51494	3565944000	b'88.0'	2012-12-31 12:00:00
51529	3567456000	b'27.0'	2013-01-18 00:00:00
51540	3567931200	b'nan'	2013-01-23 12:00:00
51669	3573633600	b'81.0'	2013-03-30 12:00:00
51935	3585427200	b'29.0'	2013-08-14 00:00:00
52041	3590006400	b'28.0'	2013-10-06 00:00:00
52350	3603484800	b'51.0'	2014-03-11 00:00:00
52818	3623788800	b'9.0'	2014-11-01 00:00:00
52840	3624739200	b'90.0'	2014-11-12 00:00:00
53385	3652689600	b'60.0'	2015-10-01 12:00:00
53614	3662884800	b'89.0'	2016-01-27 12:00:00
54305	3693513600	b'58.0'	2017-01-16 00:00:00
55557	3748852800	b'62.0'	2018-10-18 12:00:00
55769	3758268600	b'162.'	2019-02-04 11:30:00
56177	3776112000	b'59.0'	2019-08-30 00:00:00
