	date_time	sensor_id	date_time_conv
0	821621040	b'W__ '	1926-01-14 12:04:00
350	2451038400	b'XXX '	1977-09-02 12:00:00
353	2723284800	b'V8A '	1986-04-19 12:00:00
7144	3069615600	b'VB_ '	1997-04-09 23:00:00
7525	3086679600	b'VC_ '	1997-10-24 11:00:00
8630	3135927600	b'M__ '	1999-05-17 11:00:00
18080	3565944000	b'80.0'	2012-12-31 12:00:00
18091	3566419200	b'nan'	2013-01-06 00:00:00
21466	3715412531	b'123.'	2017-09-26 11:02:11
21467	3715457148	b'114.'	2017-09-26 23:25:48
21473	3715718400	b'14.0'	2017-09-30 00:00:00
22594	3765571200	b'23.0'	2019-04-30 00:00:00
24429	3845488496	b'124.'	2021-11-09 23:14:56
24432	3845618096	b'142.'	2021-11-11 11:14:56
