	date_time	sensor_id	date_time_conv
0	844086600	b'Z46 '	1926-10-01 12:30:00
53231	2190240000	b'XXX '	1969-05-29 00:00:00
54824	2249856000	b'ZE1 '	1971-04-19 00:00:00
56291	2313187200	b'ZF1 '	1973-04-21 00:00:00
58495	2407363200	b'ZH1 '	1976-04-15 00:00:00
60742	2503440000	b'ZIa '	1979-05-02 00:00:00
61476	2534976000	b'ZIA '	1980-05-01 00:00:00
65137	2692742400	b'ZJA '	1985-05-01 00:00:00
68000	2816035200	b'ZKB '	1989-03-28 00:00:00
74101	3074112000	b'ZK2 '	1997-06-01 00:00:00
74829	3105194400	b'VU3 '	1998-05-26 18:00:00
81148	3372408000	b'ZRg '	2006-11-13 12:00:00
85713	3565944000	b'87.0'	2012-12-31 12:00:00
85963	3576830400	b'nan'	2013-05-06 12:00:00
86247	3588937200	b'82.0'	2013-09-23 15:00:00
88457	3684009600	b'11.0'	2016-09-28 00:00:00
90437	3765657600	b'58.0'	2019-05-01 00:00:00
