	date_time	sensor_id	date_time_conv
0	3265401600	b'DGj '	2003-06-24 00:00:00
2699	3380011200	b'BKl '	2007-02-09 12:00:00
2801	3384590400	b'DGM '	2007-04-03 12:00:00
3546	3416018400	b'VNg '	2008-04-01 06:00:00
6384	3538857600	b'BKg '	2012-02-22 00:00:00
6973	3565944000	b'21.0'	2012-12-31 12:00:00
7104	3571592400	b'nan'	2013-03-06 21:00:00
7207	3575858400	b'57.0'	2013-04-25 06:00:00
9850	3686990400	b'112.'	2016-11-01 12:00:00
10232	3703471200	b'77.0'	2017-05-11 06:00:00
10254	3704397612	b'177.'	2017-05-21 23:20:12
11573	3761640000	b'41.0'	2019-03-15 12:00:00
11576	3761767716	b'141.'	2019-03-16 23:28:36
11680	3766262400	b'45.0'	2019-05-08 00:00:00
11695	3766908044	b'145.'	2019-05-15 11:20:44
