	date_time	sensor_id	date_time_conv
0	165823200	b'N?? '	1905-04-04 06:00:00
14552	958827600	b'DDD '	1930-05-21 13:00:00
20110	1577847600	b'DF1 '	1950-01-01 03:00:00
23102	1657378800	b'MDF '	1952-07-09 15:00:00
23414	1664938800	b'DF2 '	1952-10-05 03:00:00
42511	2245017600	b'RK2 '	1971-02-22 00:00:00
48731	2388700800	b'XXX '	1975-09-12 00:00:00
72183	2897938800	b'RR2 '	1991-10-31 23:00:00
72764	2910510000	b'RRn '	1992-03-25 11:00:00
72782	2910898800	b'VDV '	1992-03-29 23:00:00
74117	2939929200	b'VDT '	1993-02-28 23:00:00
90626	3297625200	b'VNg '	2004-06-30 23:00:00
90762	3300606000	b'VDG '	2004-08-04 11:00:00
103017	3565983600	b'80.0'	2012-12-31 23:00:00
103453	3575401200	b'nan'	2013-04-19 23:00:00
109177	3699103804	b'123.'	2017-03-21 16:50:04
112166	3763756800	b'23.0'	2019-04-09 00:00:00
112287	3766258836	b'114.'	2019-05-07 23:00:36
