	date_time	sensor_id	date_time_conv
0	1451613600	b'ZF1 '	1946-01-01 02:00:00
19444	2466028800	b'ZF1c'	1978-02-23 00:00:00
29163	2971252800	b'XXX '	1994-02-26 12:00:00
29274	2988097200	b'VC_ '	1994-09-09 11:00:00
29337	3000240000	b'Z??c'	1995-01-28 00:00:00
30406	3087158400	b'??? '	1997-10-30 00:00:00
30721	3114504000	b'M?? '	1998-09-11 12:00:00
31132	3149668800	b'V?? '	1999-10-23 12:00:00
36483	3565944000	b'80.0'	2012-12-31 12:00:00
36486	3566160000	b'17.0'	2013-01-03 00:00:00
36491	3566376000	b'nan'	2013-01-05 12:00:00
38039	3686407200	b'35.0'	2016-10-25 18:00:00
38063	3688541178	b'135.'	2016-11-19 10:46:18
38748	3740770800	b'41.0'	2018-07-16 23:00:00
38758	3742369343	b'141.'	2018-08-04 11:02:23
