	date_time	sensor_id	date_time_conv
0	1138842000	b'J56 '	1936-02-03 01:00:00
40454	2561241600	b'J80 '	1981-03-01 00:00:00
56944	2930860800	b'J93 '	1992-11-16 00:00:00
66246	3139819200	b'J99 '	1999-07-01 12:00:00
71297	3253003200	b'J9H '	2003-01-31 12:00:00
79324	3565944000	b'80.0'	2012-12-31 12:00:00
79370	3567931200	b'nan'	2013-01-23 12:00:00
79814	3587072400	b'22.0'	2013-09-02 01:00:00
82740	3713216400	b'30.0'	2017-09-01 01:00:00
83034	3725827200	b'35.0'	2018-01-25 00:00:00
83146	3730663800	b'135.'	2018-03-21 23:30:00
84814	3802591837	b'141.'	2020-07-01 11:30:37
84938	3807950400	b'41.0'	2020-09-01 12:00:00
