	date_time	sensor_id	date_time_conv
0	972991800	b'W_P '	1930-11-01 11:30:00
36594	1972166400	b'ZCH '	1962-07-01 00:00:00
38494	2051049600	b'ZDB '	1964-12-30 00:00:00
45112	2285539200	b'ZF1 '	1972-06-05 00:00:00
52458	2561587200	b'ZJ1 '	1981-03-05 00:00:00
57958	2798064000	b'ZKB '	1988-09-01 00:00:00
64401	3074112000	b'ZK2 '	1997-06-01 00:00:00
65174	3105648000	b'VU3 '	1998-06-01 00:00:00
72010	3397636800	b'XXX '	2007-09-01 12:00:00
72011	3398414400	b'ZRg '	2007-09-10 12:00:00
75942	3565944000	b'87.0'	2012-12-31 12:00:00
76160	3575404800	b'nan'	2013-04-20 00:00:00
76550	3592166400	b'82.0'	2013-10-31 00:00:00
79315	3711957785	b'182.'	2017-08-17 11:23:05
82518	3848653863	b'154.'	2021-12-16 14:31:03
