	date_time	sensor_id	date_time_conv
0	1721307900	b'RS5 '	1954-07-19 13:05:00
15322	2400019200	b'RA4 '	1976-01-21 00:00:00
19393	2512684800	b'RK5 '	1979-08-17 00:00:00
22423	2605089600	b'MRu '	1982-07-21 12:00:00
26357	2730931200	b'RRB '	1986-07-17 00:00:00
31474	2895609600	b'RZ3 '	1991-10-05 00:00:00
35411	3124526400	b'XXX '	1999-01-05 12:00:00
44128	3565944000	b'88.0'	2012-12-31 12:00:00
44132	3566116800	b'27.0'	2013-01-02 12:00:00
44174	3567931200	b'nan'	2013-01-23 12:00:00
44426	3578860800	b'89.0'	2013-05-30 00:00:00
44876	3600158400	b'28.0'	2014-01-31 12:00:00
45111	3610526400	b'25.0'	2014-05-31 12:00:00
45306	3619684800	b'69.0'	2014-09-14 12:00:00
45323	3620462400	b'29.0'	2014-09-23 12:00:00
45338	3621110400	b'99.0'	2014-10-01 00:00:00
45807	3645388800	b'62.0'	2015-07-09 00:00:00
45955	3652344000	b'21.0'	2015-09-27 12:00:00
46631	3685953600	b'90.0'	2016-10-20 12:00:00
47201	3711528000	b'7.0'	2017-08-12 12:00:00
47511	3725308800	b'60.0'	2018-01-19 00:00:00
47565	3727641600	b'9.0'	2018-02-15 00:00:00
48607	3775980600	b'58.0'	2019-08-28 11:30:00
48642	3777492600	b'162.'	2019-09-14 23:30:00
49118	3798401400	b'129.'	2020-05-13 23:30:00
49571	3818145360	b'68.0'	2020-12-28 11:56:00
