	date_time	sensor_id	date_time_conv
0	1334034000	b'W_P '	1942-04-11 05:00:00
816	1371704400	b'ABA '	1943-06-21 05:00:00
27389	2000592000	b'AA53'	1963-05-26 00:00:00
41452	2303683200	b'AA63'	1973-01-01 00:00:00
54816	2528316000	b'APA3'	1980-02-13 22:00:00
59157	2607552000	b'APB '	1982-08-19 00:00:00
59539	2615576400	b'APCa'	1982-11-19 21:00:00
66781	2761084800	b'V8A '	1987-07-01 00:00:00
66785	2761167600	b'APJa'	1987-07-01 23:00:00
72852	2883164400	b'VDR '	1991-05-13 23:00:00
84382	3153639600	b'VFG '	1999-12-08 11:00:00
89174	3336508800	b'VN8 '	2005-09-24 00:00:00
89218	3339874800	b'VDG '	2005-11-01 23:00:00
89484	3362425200	b'VNg '	2006-07-20 23:00:00
90562	3454700400	b'VN0 '	2009-06-22 23:00:00
92070	3565983600	b'81.0'	2012-12-31 23:00:00
92108	3569266800	b'nan'	2013-02-07 23:00:00
93913	3721530488	b'142.'	2017-12-06 06:28:08
