	date_time	sensor_id	date_time_conv
0	2986761600	b'ZKB '	1994-08-25 00:00:00
2048	3074112000	b'ZK2 '	1997-06-01 00:00:00
2786	3105648000	b'VU3 '	1998-06-01 00:00:00
9208	3381825600	b'XXX '	2007-03-02 12:00:00
9209	3382689600	b'ZRg '	2007-03-12 12:00:00
13520	3565944000	b'87.0'	2012-12-31 12:00:00
13989	3586204800	b'nan'	2013-08-23 00:00:00
14129	3592252800	b'82.0'	2013-11-01 00:00:00
17398	3730793051	b'182.'	2018-03-23 11:24:11
20257	3847881600	b'54.0'	2021-12-07 16:00:00
20265	3848070800	b'154.'	2021-12-09 20:33:20
