	date_time	sensor_id	date_time_conv
0	1975665600	b'RK2 '	1962-08-10 12:00:00
19620	2686392000	b'MR4 '	1985-02-16 12:00:00
20257	2702289600	b'RRA '	1985-08-19 12:00:00
23303	2771971200	b'WRR '	1987-11-04 00:00:00
28125	2918980800	b'RZ3 '	1992-07-01 12:00:00
30943	3050697600	b'XXX '	1996-09-03 00:00:00
30944	3061238400	b'WRZ '	1997-01-03 00:00:00
31899	3168288000	b'RZK '	2000-05-26 00:00:00
39086	3565944000	b'58.0'	2012-12-31 12:00:00
39114	3567153600	b'75.0'	2013-01-14 12:00:00
39132	3567931200	b'nan'	2013-01-23 12:00:00
39271	3574108800	b'68.0'	2013-04-05 00:00:00
39404	3579854400	b'28.0'	2013-06-10 12:00:00
40906	3659040000	b'90.0'	2015-12-14 00:00:00
41779	3697790400	b'53.0'	2017-03-06 12:00:00
43519	3780214211	b'128.'	2019-10-16 11:30:11
44760	3833825400	b'69.0'	2021-06-27 23:30:00
44779	3834646200	b'89.0'	2021-07-07 11:30:00
44990	3843761400	b'162.'	2021-10-20 23:30:00
