	date_time	sensor_id	date_time_conv
0	1486350000	b'RZ3 '	1947-02-07 03:00:00
49720	3048624000	b'XXX '	1996-08-10 00:00:00
59777	3565944000	b'27.0'	2012-12-31 12:00:00
59807	3567240000	b'28.0'	2013-01-15 12:00:00
59823	3567931200	b'nan'	2013-01-23 12:00:00
59825	3568017600	b'58.0'	2013-01-24 12:00:00
61181	3626640000	b'90.0'	2014-12-04 00:00:00
61253	3630441600	b'30.0'	2015-01-17 00:00:00
61397	3639859200	b'53.0'	2015-05-06 00:00:00
62839	3702240000	b'60.0'	2017-04-27 00:00:00
63018	3709972800	b'12.0'	2017-07-25 12:00:00
63700	3740212800	b'89.0'	2018-07-10 12:00:00
64259	3765180600	b'129.'	2019-04-25 11:30:00
64313	3767514360	b'160.'	2019-05-22 11:46:00
64623	3781683000	b'162.'	2019-11-02 11:30:00
64631	3782030400	b'62.0'	2019-11-06 12:00:00
