	date_time	sensor_id	date_time_conv
0	1919332800	b'RZ3 '	1960-10-27 12:00:00
36852	3138825600	b'XXX '	1999-06-20 00:00:00
37515	3221164800	b'RV7 '	2002-01-28 00:00:00
37523	3221510400	b'RZK '	2002-02-01 00:00:00
43868	3565944000	b'89.0'	2012-12-31 12:00:00
43914	3567931200	b'nan'	2013-01-23 12:00:00
44109	3576355200	b'29.0'	2013-05-01 00:00:00
45302	3627892800	b'90.0'	2014-12-18 12:00:00
45613	3644697600	b'60.0'	2015-07-01 00:00:00
47123	3710188800	b'69.0'	2017-07-28 00:00:00
47986	3747513600	b'62.0'	2018-10-03 00:00:00
48116	3754337400	b'162.'	2018-12-20 23:30:00
