	date_time	sensor_id	date_time_conv
0	1410706800	b'AA3 '	1944-09-14 15:00:00
20450	1987804800	b'AA53'	1962-12-29 00:00:00
36587	2331072000	b'AA63'	1973-11-14 00:00:00
45783	2485465200	b'APA3'	1978-10-05 23:00:00
53471	2628806400	b'APCa'	1983-04-22 00:00:00
61510	2776975200	b'APJa'	1987-12-31 22:00:00
61702	2779660800	b'V8A '	1988-02-01 00:00:00
66610	2878671600	b'VDR '	1991-03-22 23:00:00
78344	3168028800	b'VDT '	2000-05-23 00:00:00
84893	3336418800	b'VDN '	2005-09-22 23:00:00
85314	3351452400	b'VN8 '	2006-03-15 23:00:00
85470	3360009600	b'VDG '	2006-06-23 00:00:00
85510	3363552000	b'VNg '	2006-08-03 00:00:00
88007	3565983600	b'81.0'	2012-12-31 23:00:00
88016	3567110400	b'nan'	2013-01-14 00:00:00
89187	3669580800	b'80.0'	2016-04-14 00:00:00
89547	3703384711	b'142.'	2017-05-10 05:58:31
