	date_time	sensor_id	date_time_conv
0	807026400	b'DG6 '	1925-07-29 14:00:00
60727	3160854000	b'VC_ '	2000-02-29 23:00:00
63685	3247297200	b'VFG '	2002-11-26 11:00:00
64772	3279978000	b'VN8 '	2003-12-09 17:00:00
71582	3565983600	b'81.0'	2012-12-31 23:00:00
71801	3575401200	b'nan'	2013-04-19 23:00:00
74884	3705130487	b'80.0'	2017-05-30 10:54:47
74890	3705389105	b'141.'	2017-06-02 10:45:05
74891	3705432304	b'123.'	2017-06-02 22:45:04
76213	3759134400	b'23.0'	2019-02-14 12:00:00
76317	3763796400	b'24.0'	2019-04-09 11:00:00
76319	3763881906	b'124.'	2019-04-10 10:45:06
