	date_time	sensor_id	date_time_conv
0	1230629400	b'WI4 '	1938-12-31 09:30:00
26738	2484388800	b'IA3 '	1978-09-23 12:00:00
28588	2525688000	b'IA5 '	1980-01-14 12:00:00
40810	2859152400	b'IA7 '	1990-08-09 01:00:00
43055	2922519600	b'I31 '	1992-08-11 11:00:00
52270	3198204000	b'W_P '	2001-05-07 06:00:00
54575	3287098800	b'I41 '	2004-03-01 03:00:00
59082	3565922400	b'nan'	2012-12-31 06:00:00
62081	3674937600	b'2.0'	2016-06-15 00:00:00
62085	3675024000	b'4.0'	2016-06-16 00:00:00
62153	3676492800	b'36.0'	2016-07-03 00:00:00
62244	3678433200	b'5.0'	2016-07-25 11:00:00
62316	3680161200	b'12.0'	2016-08-14 11:00:00
62422	3682580400	b'13.0'	2016-09-11 11:00:00
62452	3683232000	b'22.0'	2016-09-19 00:00:00
63744	3712132800	b'21.0'	2017-08-19 12:00:00
