	date_time	sensor_id	date_time_conv
0	893982600	b'IA5 '	1928-05-01 00:30:00
5592	2708769600	b'XXX '	1985-11-02 12:00:00
7750	2819923200	b'IA7 '	1989-05-12 00:00:00
12707	3071646000	b'I31 '	1997-05-03 11:00:00
17564	3310938000	b'MI1 '	2004-12-02 01:00:00
17818	3325276800	b'I41 '	2005-05-17 00:00:00
20045	3451896000	b'FGC '	2009-05-21 12:00:00
21183	3565594800	b'nan'	2012-12-27 11:00:00
21254	3585427200	b'5.0'	2013-08-14 00:00:00
21273	3587068800	b'8.0'	2013-09-02 00:00:00
21630	3619641600	b'36.0'	2014-09-14 00:00:00
21634	3619987200	b'12.0'	2014-09-18 00:00:00
21635	3620073600	b'10.0'	2014-09-19 00:00:00
21855	3649276800	b'14.0'	2015-08-23 00:00:00
21864	3650140800	b'2.0'	2015-09-02 00:00:00
21884	3651868800	b'11.0'	2015-09-22 00:00:00
22167	3675495600	b'7.0'	2016-06-21 11:00:00
22343	3682454400	b'9.0'	2016-09-10 00:00:00
22345	3682540800	b'30.0'	2016-09-11 00:00:00
22351	3682800000	b'32.0'	2016-09-14 00:00:00
22353	3682886400	b'33.0'	2016-09-15 00:00:00
22358	3683145600	b'28.0'	2016-09-18 00:00:00
22822	3718868400	b'21.0'	2017-11-05 11:00:00
23020	3735154800	b'31.0'	2018-05-12 23:00:00
23028	3735500400	b'25.0'	2018-05-16 23:00:00
23045	3736191600	b'18.0'	2018-05-24 23:00:00
23067	3737142000	b'6.0'	2018-06-04 23:00:00
23222	3747250800	b'27.0'	2018-09-29 23:00:00
23223	3747337200	b'24.0'	2018-09-30 23:00:00
