primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	station_configuration_code
0-20000-0-07510	5	15	"['6010' '4505' '4321' '4323' '4324' '4325' '4326' '4327' '4329' '6028'
 '6029' '6030' '6031' '6032' '6034' '8047' '8048']"	4	BORDEAUX MERIGNAC	[]	[]	0	-0.691	44.831	NA	1932-08-01 00:00:00	1932-08-31 00:00:00	1	0	63	NMS	[]	Mérignac	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-1.3960302892655982	0.01403028926559835	44.331	45.331	S. Schroeder	0	8
0-20000-0-07510	5	16	"['6010' '4505' '4321' '4323' '4324' '4325' '4326' '4327' '4329' '6028'
 '6029' '6030' '6031' '6032' '6034' '8047' '8048']"	4	BORDEAUX MERIGNAC	[]	[]	0	-0.691	44.831	NA	1932-10-01 00:00:00	1932-12-31 00:00:00	1	0	63	NMS	[]	Mérignac	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-1.3960302892655982	0.01403028926559835	44.331	45.331	S. Schroeder	0	8
0-20000-0-07510	5	17	"['6010' '4505' '4321' '4323' '4324' '4325' '4326' '4327' '4329' '6028'
 '6029' '6030' '6031' '6032' '6034' '8047' '8048']"	4	BORDEAUX MERIGNAC	[]	[]	0	-0.691	44.831	NA	1933-02-01 00:00:00	1934-01-31 00:00:00	1	0	63	NMS	[]	Mérignac	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-1.3960302892655982	0.01403028926559835	44.331	45.331	S. Schroeder	0	8
0-20000-0-07510	5	18	"['6010' '4505' '4321' '4323' '4324' '4325' '4326' '4327' '4329' '6028'
 '6029' '6030' '6031' '6032' '6034' '8047' '8048']"	4	BORDEAUX MERIGNAC	[]	[]	0	-0.691	44.831	NA	1934-04-01 00:00:00	1936-01-31 00:00:00	1	0	63	NMS	[]	Mérignac	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-1.3960302892655982	0.01403028926559835	44.331	45.331	S. Schroeder	0	8
0-20000-0-07510	5	19	"['6010' '4505' '4321' '4323' '4324' '4325' '4326' '4327' '4329' '6028'
 '6029' '6030' '6031' '6032' '6034' '8047' '8048']"	4	BORDEAUX MERIGNAC	[]	[]	0	-0.691	44.831	NA	1936-12-01 00:00:00	1936-12-31 00:00:00	1	0	63	NMS	[]	Mérignac	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-1.3960302892655982	0.01403028926559835	44.331	45.331	S. Schroeder	0	8
0-20000-0-07631	5	20	['4339' '4340' '4517']	4	TOULOUSE RADAR	[]	[]	0	1.371	43.54	NA	1923-05-01 00:00:00	1941-12-31 00:00:00	1	0	63	NMS	[]	Cugnaux	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	0.6812436304621523	2.060756369537848	43.04	44.04	S. Schroeder	0	8
0-20000-0-07631	5	21	['4339' '4340' '4517']	4	TOULOUSE RADAR	[]	[]	0	1.371	43.54	NA	1944-10-09 00:00:00	1947-04-17 00:00:00	1	0	63	NMS	[]	Cugnaux	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	0.6812436304621523	2.060756369537848	43.04	44.04	S. Schroeder	0	8
0-20000-0-78897	5	22	['6019' '4341']	4	LE RAIZET AERO	[]	[]	0	-61.516	16.624	NA	1951-11-01 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Sainte-Rose	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-62.037810193796716	-60.99418980620328	16.124	17.124	S. Schroeder	0	8
0-20000-0-07108	5	23	4342	4	PLABENNEC-RADAR	[]	[]	0	-4.508	48.375	NA	1925-01-06 00:00:00	1927-12-30 00:00:00	1	0	63	NMS	[]	Brest	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-5.260725878691891	-3.7552741213081093	47.875	48.875	S. Schroeder	0	8
0-20000-0-07024	5	24	4344	4	MAUPERTUS GONNEVILLE	[]	[]	0	-1.633	49.65	NA	1945-07-07 00:00:00	1948-12-31 00:00:00	1	0	63	NMS	[]	Cherbourg	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-2.405254338839518	-0.8607456611604821	49.15	50.15	S. Schroeder	0	8
0-20000-0-07747	5	25	['4346' '4345']	4	PERPIGNAN	[]	[]	0	2.872	42.737	NA	1924-11-17 00:00:00	1940-11-30 00:00:00	1	0	63	NMS	[]	Perpignan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	2.1912430306061172	3.5527569693938825	42.237	43.237	S. Schroeder	0	8
0-20000-0-07747	5	26	['4346' '4345']	4	PERPIGNAN	[]	[]	0	2.872	42.737	NA	1944-12-01 00:00:00	1948-12-31 00:00:00	1	0	63	NMS	[]	Perpignan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	2.1912430306061172	3.5527569693938825	42.237	43.237	S. Schroeder	0	8
0-20000-0-07747	5	27	4347	4	PERPIGNAN	[]	[]	0	2.885	42.701	NA	1923-05-01 00:00:00	1924-11-14 00:00:00	1	0	63	NMS	[]	Perpignan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	2.204637878709944	3.5653621212900557	42.201	43.201	S. Schroeder	0	8
0-20000-0-07761	5	28	4351	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1923-05-02 00:00:00	1928-12-31 00:00:00	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-07761	5	29	4352	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1929-01-03 00:00:00	1929-06-27 00:00:00	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-07761	5	30	4354	4	AJACCIO	[]	[]	0	8.793	41.918	NA	1944-03-02 00:00:00	1944-03-30 00:00:00	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.121048843994286	9.464951156005712	41.418	42.418	S. Schroeder	0	8
0-20000-0-07761	5	31	4355	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1945-06-22 00:00:00	1948-12-31 00:00:00	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-07190	5	32	['4363' '4364']	4	STRASBOURG-ENTZHEIM	[]	[]	0	7.64	48.549	NA	1923-05-01 00:00:00	1935-12-31 00:00:00	1	0	63	NMS	[]	Lingolsheim	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.884689362443761	8.39531063755624	48.049	49.049	S. Schroeder	0	8
0-20000-0-07190	5	33	['4363' '4364']	4	STRASBOURG-ENTZHEIM	[]	[]	0	7.64	48.549	NA	1937-01-01 00:00:00	1939-09-02 00:00:00	1	0	63	NMS	[]	Lingolsheim	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.884689362443761	8.39531063755624	48.049	49.049	S. Schroeder	0	8
0-20000-0-81405	5	34	['6016' '4366' '4412' '6058']	4	CAYENNE MATOURY	[]	[]	0	-52.365	4.822	NA	1951-01-23 00:00:00	1954-12-31 00:00:00	1	0	63	NMS	[]	Matoury	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-52.86677595782295	-51.86322404217705	4.322	5.322	S. Schroeder	0	8
0-20000-0-61979	5	35	4370	4	LE COLORADO RADAR	[]	[]	0	55.452	-20.874	NA	1948-07-01 00:00:00	1949-05-31 00:00:00	1	0	63	NMS	[]	Saint-Denis	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	54.91687793809422	55.98712206190578	-21.374	-20.374	S. Schroeder	0	8
0-20000-0-07480	5	36	['6012' '4378' '4508' '4376' '4377']	4	LYON-BRON	[]	[]	0	4.937	45.726	NA	1923-05-01 00:00:00	1923-06-30 00:00:00	1	0	63	NMS	[]	Bron	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	4.220760427618467	5.653239572381533	45.226	46.226	S. Schroeder	0	8
0-20000-0-07480	5	37	['6012' '4378' '4508' '4376' '4377']	4	LYON-BRON	[]	[]	0	4.937	45.726	NA	1923-07-01 00:00:00	1936-12-31 00:00:00	1	0	63	NMS	[]	Bron	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	4.220760427618467	5.653239572381533	45.226	46.226	S. Schroeder	0	8
0-20000-0-07480	5	38	['6012' '4378' '4508' '4376' '4377']	4	LYON-BRON	[]	[]	0	4.937	45.726	NA	1937-01-01 00:00:00	1942-12-31 00:00:00	1	0	63	NMS	[]	Bron	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	4.220760427618467	5.653239572381533	45.226	46.226	S. Schroeder	0	8
0-20000-0-07690	5	39	4386	4	NICE	[]	[]	0	7.115	43.583	NA	1923-05-01 00:00:00	1930-12-26 00:00:00	1	0	63	NMS	[]	Antibes	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.424751160073923	7.805248839926078	43.083	44.083	S. Schroeder	0	8
0-20000-0-07690	5	40	4387	4	NICE	[]	[]	0	7.127	43.59	NA	1937-07-01 00:00:00	1942-05-31 00:00:00	1	0	63	NMS	[]	Antibes	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.436670887099097	7.817329112900903	43.09	44.09	S. Schroeder	0	8
0-20000-0-91577	5	41	['4389']	4	KOUMAC (NLLE-CALEDONIE)	[]	[]	0	164.284	-20.558	NA	1949-12-31 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Païta	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	163.74999293351624	164.81800706648374	-21.058	-20.058	S. Schroeder	0	8
0-20000-0-91592	5	42	['4390']	4	NOUMEA (NLLE-CALEDONIE)	[]	[]	0	166.452	-22.276	NA	1950-11-01 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Nouméa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	165.9116747620901	166.9923252379099	-22.776	-21.776	S. Schroeder	0	8
0-20000-0-91590	5	43	['4391']	4	LA TONTOUTA (NLLE-CALEDONIE)	[]	[]	0	166.222	-22.017	NA	1950-03-04 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Païta	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	165.6826679514173	166.76133204858272	-22.517	-21.517	S. Schroeder	0	8
0-20000-0-07129	5	44	4397	4	FALAISE-RADAR	[]	[]	0	-0.02	48.743	NA	1923-05-01 00:00:00	1926-12-29 00:00:00	1	0	63	NMS	[]	Argentan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.7782217800637513	0.7382217800637513	48.243	49.243	S. Schroeder	0	8
0-20000-0-07129	5	45	4397	4	FALAISE-RADAR	[]	[]	0	-0.02	48.743	NA	1923-05-01 00:00:00	1926-12-29 00:00:00	1	0	63	NMS	[]	Argentan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.7782217800637513	0.7382217800637513	48.243	49.243	S. Schroeder	0	8
0-20000-0-07129	5	46	4398	4	FALAISE-RADAR	[]	[]	0	-0.02	48.743	NA	1927-01-03 00:00:00	1935-10-03 00:00:00	1	0	63	NMS	[]	Argentan	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.7782217800637513	0.7382217800637513	48.243	49.243	S. Schroeder	0	8
0-20000-0-61998	5	47	['4403' '4404']	4	PORT-AUX-FRANCAIS (ILES KERGUELEN)	[]	[]	0	70.243	-49.352	NA	1950-01-09 00:00:00	1950-03-31 00:00:00	1	0	63	NMS	[]	Saint-Joseph	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	69.47543434573764	71.01056565426235	-49.852	-48.852	S. Schroeder	0	8
0-20000-0-61998	5	48	['4403' '4404']	4	PORT-AUX-FRANCAIS (ILES KERGUELEN)	[]	[]	0	70.243	-49.352	NA	1951-01-18 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Saint-Joseph	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	69.47543434573764	71.01056565426235	-49.852	-48.852	S. Schroeder	0	8
0-20000-0-61979	5	49	4409	4	LE COLORADO RADAR	[]	[]	0	55.431	-20.884	NA	1949-12-01 00:00:00	1950-07-31 00:00:00	1	0	63	NMS	[]	Saint-Denis	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	54.89584231150164	55.966157688498356	-21.384	-20.384	S. Schroeder	0	8
0-20000-0-81405	5	50	['6016' '4366' '4412' '6058']	4	CAYENNE MATOURY	[]	[]	0	-52.365	4.822	NA	1948-06-01 00:00:00	1950-12-31 00:00:00	1	0	63	NMS	[]	Matoury	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-52.86677595782295	-51.86322404217705	4.322	5.322	S. Schroeder	0	8
0-20000-0-71805	5	51	['4415' '4414']	4	SAINT-PIERRE	[]	[]	0	-56.179	46.766	NA	1938-08-24 00:00:00	1938-10-20 00:00:00	1	0	63	NMS	[]	Bay Roberts	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-56.908948784210445	-55.44905121578956	46.266	47.266	S. Schroeder	0	8
0-20000-0-71805	5	52	['4415' '4414']	4	SAINT-PIERRE	[]	[]	0	-56.179	46.766	NA	1945-11-21 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Bay Roberts	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-56.908948784210445	-55.44905121578956	46.266	47.266	S. Schroeder	0	8
0-20000-0-91939	5	53	4426	4	PAPPEETE, TAHITI	[]	[]	0	-149.583	-17.548	NA	1949-04-01 00:00:00	1951-12-31 00:00:00	1	0	63	NMS	[]	Faaa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.1074032646035	-149.0585967353965	-18.048	-17.048	S. Schroeder	0	8
0-20000-0-91930	5	54	['4429' '4428']	4	BORA-BORA-MOTU-AERO	[]	[]	0	-151.756	-16.491	NA	1953-08-01 00:00:00	1953-12-31 00:00:00	1	0	63	NMS	[]	Faaa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-152.27745020019398	-151.23454979980602	-16.991	-15.991	S. Schroeder	0	8
0-20000-0-91930	5	55	['4429' '4428']	4	BORA-BORA-MOTU-AERO	[]	[]	0	-151.756	-16.491	NA	1954-01-03 00:00:00	1957-12-31 00:00:00	1	0	63	NMS	[]	Faaa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-152.27745020019398	-151.23454979980602	-16.991	-15.991	S. Schroeder	0	8
0-20000-0-91939	5	56	4430	4	PAPPEETE, TAHITI	[]	[]	0	-149.566	-17.533	NA	1938-01-04 00:00:00	1948-08-31 00:00:00	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.0903598728007	-149.04164012719932	-18.033	-17.033	S. Schroeder	0	8
0-20000-0-91943	5	57	['4436']	4	TAKAROA	[]	[]	0	-145.025	-14.454	NA	1956-07-01 00:00:00	1957-05-16 00:00:00	1	0	63	NMS	[]	Mahina	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-145.54134311342284	-144.50865688657717	-14.954	-13.954	S. Schroeder	0	8
0-20000-0-91939	5	58	4490	4	PAPPEETE, TAHITI	[]	[]	0	-149.566	-17.533	NA	1935-01-02 00:00:00	1935-12-31 00:00:00	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.0903598728007	-149.04164012719932	-18.033	-17.033	S. Schroeder	0	8
0-20000-0-91939	5	59	4492	4	PAPPEETE, TAHITI	[]	[]	0	-149.583	-17.548	NA	1949-04-01 00:00:00	1951-12-31 00:00:00	1	0	63	NMS	[]	Faaa	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.1074032646035	-149.0585967353965	-18.048	-17.048	S. Schroeder	0	8
0-20000-0-91939	5	60	4493	4	PAPPEETE, TAHITI	[]	[]	0	-149.566	-17.533	NA	1938-01-04 00:00:00	1940-12-31 00:00:00	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.0903598728007	-149.04164012719932	-18.033	-17.033	S. Schroeder	0	8
0-20000-0-91939	5	61	4494	4	PAPPEETE, TAHITI	[]	[]	0	-149.566	-17.533	NA	1941-01-02 00:00:00	1944-12-29 00:00:00	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.0903598728007	-149.04164012719932	-18.033	-17.033	S. Schroeder	0	8
0-20000-0-91939	5	62	4495	4	PAPPEETE, TAHITI	[]	[]	0	-149.566	-17.533	NA	1946-02-06 00:00:00	1947-12-30 00:00:00	1	0	63	NMS	[]	Papeete	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-150.0903598728007	-149.04164012719932	-18.033	-17.033	S. Schroeder	0	8
0-20000-0-07108	5	63	4496	4	PLABENNEC-RADAR	[]	[]	0	-4.508	48.375	NA	1921-03-01 00:00:00	1921-03-29 00:00:00	1	0	63	NMS	[]	Brest	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-5.260725878691891	-3.7552741213081093	47.875	48.875	S. Schroeder	0	8
0-20000-0-07108	5	64	4497	4	PLABENNEC-RADAR	[]	[]	0	-4.508	48.375	NA	1922-04-06 00:00:00	1924-12-22 00:00:00	1	0	63	NMS	[]	Brest	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-5.260725878691891	-3.7552741213081093	47.875	48.875	S. Schroeder	0	8
0-20000-0-07205	5	65	4498	4	LORIENT LANN BIHOUE	[]	[]	0	-3.358	47.689	NA	1922-01-01 00:00:00	1922-11-30 00:00:00	1	0	63	NMS	[]	Lorient	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-4.100771533041795	-2.615228466958205	47.189	48.189	S. Schroeder	0	8
0-20000-0-07205	5	66	4499	4	LORIENT LANN BIHOUE	[]	[]	0	-3.358	47.689	NA	1923-01-01 00:00:00	1924-12-31 00:00:00	1	0	63	NMS	[]	Lorient	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-4.100771533041795	-2.615228466958205	47.189	48.189	S. Schroeder	0	8
0-20000-0-07002	5	67	4500	4	BOULOGNE	[]	[]	0	1.74	50.875	NA	1920-08-01 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Calais	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	0.9476250074487284	2.5323749925512717	50.375	51.375	S. Schroeder	0	8
0-20000-0-07005	5	68	['4501']	4	ABBEVILLE	[]	[]	0	1.834	50.135	NA	1920-07-01 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Abbeville	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	1.0539455278098973	2.614054472190103	49.635	50.635	S. Schroeder	0	8
0-20000-0-07761	5	69	4502	4	AJACCIO	[]	[]	0	8.763	41.924	NA	1920-11-15 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Ajaccio	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	8.090985658150814	9.435014341849186	41.424	42.424	S. Schroeder	0	8
0-20000-0-07412	5	70	4503	4	COGNAC	[]	[]	0	0.203	45.633	NA	1921-02-01 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Soyaux	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.5120500846795417	0.9180500846795416	45.133	46.133	S. Schroeder	0	8
0-20000-0-07690	5	71	4504	4	NICE	[]	[]	0	7.115	43.583	NA	1921-02-01 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Antibes	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	6.424751160073923	7.805248839926078	43.083	44.083	S. Schroeder	0	8
0-20000-0-07510	5	72	"['6010' '4505' '4321' '4323' '4324' '4325' '4326' '4327' '4329' '6028'
 '6029' '6030' '6031' '6032' '6034' '8047' '8048']"	4	BORDEAUX MERIGNAC	[]	[]	0	-0.691	44.831	NA	1920-11-10 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Mérignac	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-1.3960302892655982	0.01403028926559835	44.331	45.331	S. Schroeder	0	8
0-20000-0-07150	5	73	['6042' '6041' '4506']	4	LE BOURGET	[]	[]	0	2.427	48.967	NA	1920-07-01 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Bonneuil	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	1.6653779541288416	3.1886220458711585	48.467	49.467	S. Schroeder	0	8
0-20000-0-07028	5	74	4507	4	CAP-DE-LA HEVE	[]	[]	0	0.08	49.511	NA	1920-08-01 00:00:00	1921-02-28 00:00:00	1	0	63	NMS	[]	Le Havre	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	-0.6900576347317032	0.8500576347317031	49.011	50.011	S. Schroeder	0	8
0-20000-0-07480	5	75	['6012' '4378' '4508' '4376' '4377']	4	LYON-BRON	[]	[]	0	4.937	45.726	NA	1920-09-01 00:00:00	1921-03-31 00:00:00	1	0	63	NMS	[]	Bron	NA	NA	0	63	29	1	NA	NA	[111, 112]	NA	[]	4.220760427618467	5.653239572381533	45.226	46.226	S. Schroeder	0	8
