	date_time	sensor_id	date_time_conv
0	1362016800	b'U?? '	1943-03-01 02:00:00
17139	2059862400	b'Z?? '	1965-04-11 00:00:00
22183	2283552000	b'ZF1 '	1972-05-13 00:00:00
27912	2574892800	b'ZJ1 '	1981-08-06 00:00:00
28669	2608848000	b'ZJA '	1982-09-03 00:00:00
31714	2741212800	b'ZKA '	1986-11-13 00:00:00
33067	2800656000	b'ZKB '	1988-10-01 00:00:00
38221	3024172800	b'VU1 '	1995-11-01 00:00:00
40043	3105648000	b'VU3 '	1998-06-01 00:00:00
50642	3565944000	b'87.0'	2012-12-31 12:00:00
50858	3575275200	b'nan'	2013-04-18 12:00:00
51091	3585427200	b'82.0'	2013-08-14 00:00:00
51175	3589012800	b'23.0'	2013-09-24 12:00:00
53989	3711222039	b'182.'	2017-08-08 23:00:39
55042	3767238000	b'24.0'	2019-05-19 07:00:00
55173	3773343664	b'124.'	2019-07-28 23:01:04
