	date_time	sensor_id	date_time_conv
0	1720170000	b'AA7 '	1954-07-06 09:00:00
25246	2628720000	b'AP3 '	1983-04-21 00:00:00
32566	2795385600	b'V8A '	1988-08-01 00:00:00
36760	2895177600	b'VCV '	1991-09-30 00:00:00
44096	3082924800	b'VCG '	1997-09-11 00:00:00
44173	3084652800	b'VCN '	1997-10-01 00:00:00
45757	3124224000	b'MVC '	1999-01-02 00:00:00
47124	3157855200	b'W__ '	2000-01-26 06:00:00
53238	3316507200	b'VNg '	2005-02-04 12:00:00
61801	3565879200	b'nan'	2012-12-30 18:00:00
61803	3566030400	b'57.0'	2013-01-01 12:00:00
62223	3588278400	b'17.0'	2013-09-16 00:00:00
62516	3602750400	b'18.0'	2014-03-02 12:00:00
62928	3622233600	b'32.0'	2014-10-14 00:00:00
63946	3670358400	b'27.0'	2016-04-23 00:00:00
66588	3791620800	b'54.0'	2020-02-25 12:00:00
