	date_time	sensor_id	date_time_conv
0	1465697520	b'RS3 '	1946-06-13 02:12:00
33632	2392588800	b'RA4 '	1975-10-27 00:00:00
34615	2413843200	b'RK2 '	1976-06-29 00:00:00
46278	2694038400	b'MRt '	1985-05-16 00:00:00
47469	2723932800	b'MR4 '	1986-04-27 00:00:00
47542	2725509600	b'RRA '	1986-05-15 06:00:00
54097	2887315200	b'RZ3 '	1991-07-01 00:00:00
69022	3565944000	b'89.0'	2012-12-31 12:00:00
69042	3566808000	b'27.0'	2013-01-10 12:00:00
69045	3566937600	b'29.0'	2013-01-12 00:00:00
69082	3568536000	b'nan'	2013-01-30 12:00:00
69237	3575232000	b'28.0'	2013-04-18 00:00:00
69486	3587068800	b'58.0'	2013-09-02 00:00:00
70360	3624825600	b'90.0'	2014-11-13 00:00:00
72977	3741681600	b'62.0'	2018-07-27 12:00:00
73550	3766435200	b'68.0'	2019-05-10 00:00:00
73814	3777838200	b'162.'	2019-09-18 23:30:00
74074	3789243000	b'69.0'	2020-01-28 23:30:00
