	date_time	sensor_id	date_time_conv
0	848131200	b'??? '	1926-11-17 08:00:00
15388	1278972000	b'W_P '	1940-07-12 22:00:00
23047	1457042400	b'U?? '	1946-03-04 22:00:00
47907	2196504000	b'Z?? '	1969-08-09 12:00:00
50356	2275516800	b'ZF1 '	1972-02-10 00:00:00
57826	2563920000	b'ZJ1 '	1981-04-01 00:00:00
63326	2801865600	b'ZKB '	1988-10-15 00:00:00
64398	2847916800	b'USHc'	1990-04-01 00:00:00
68489	3024172800	b'AH  '	1995-11-01 00:00:00
76471	3370075200	b'XXX '	2006-10-17 12:00:00
76472	3370939200	b'ZRg '	2006-10-27 12:00:00
81003	3565944000	b'87.0'	2012-12-31 12:00:00
81222	3575404800	b'nan'	2013-04-20 00:00:00
81705	3596292000	b'82.0'	2013-12-17 18:00:00
84448	3713627087	b'182.'	2017-09-05 19:04:47
85612	3763972800	b'11.0'	2019-04-11 12:00:00
87555	3847897732	b'141.'	2021-12-07 20:28:52
87604	3849850920	b'41.0'	2021-12-30 11:02:00
