	date_time	sensor_id	date_time_conv
0	1074425400	b'W_P '	1934-01-18 11:30:00
10103	1367186400	b'UBB '	1943-04-29 22:00:00
10435	1374613200	b'XXX '	1943-07-24 21:00:00
21814	1664593200	b'??? '	1952-10-01 03:00:00
33347	1972166400	b'ZCH '	1962-07-01 00:00:00
35249	2051827200	b'UBt '	1965-01-08 00:00:00
35417	2059084800	b'ZDB '	1965-04-02 00:00:00
41465	2278195200	b'ZF1 '	1972-03-12 00:00:00
49773	2573078400	b'ZJ1 '	1981-07-16 00:00:00
55073	2800656000	b'ZKB '	1988-10-01 00:00:00
61312	3074112000	b'ZK2 '	1997-06-01 00:00:00
72666	3565944000	b'87.0'	2012-12-31 12:00:00
73136	3586204800	b'nan'	2013-08-23 00:00:00
73218	3589725600	b'82.0'	2013-10-02 18:00:00
76062	3711222786	b'182.'	2017-08-08 23:13:06
