	date_time	sensor_id	date_time_conv
0	817777800	b'AA53'	1925-12-01 00:30:00
20597	2330121600	b'AA63'	1973-11-03 00:00:00
30683	2503350000	b'APA3'	1979-04-30 23:00:00
37292	2622499200	b'APCa'	1983-02-08 00:00:00
45371	2774815200	b'V8A '	1987-12-06 22:00:00
50736	2884978800	b'W__ '	1991-06-03 23:00:00
50862	2889730800	b'VDR '	1991-07-28 23:00:00
63334	3185823600	b'VDT '	2000-12-14 23:00:00
66878	3263151600	b'VDN '	2003-05-28 23:00:00
68354	3295162800	b'XXX '	2004-06-02 11:00:00
68355	3370546800	b'VNt '	2006-10-22 23:00:00
68698	3378153600	b'VNr '	2007-01-19 00:00:00
75271	3565983600	b'80.0'	2012-12-31 23:00:00
75272	3566005200	b'nan'	2013-01-01 05:00:00
78009	3652513200	b'78.0'	2015-09-29 11:00:00
81101	3764726637	b'141.'	2019-04-20 05:23:57
82031	3805743600	b'41.0'	2020-08-06 23:00:00
82918	3843865533	b'142.'	2021-10-22 04:25:33
