	date_time	sensor_id	date_time_conv
0	2125656000	b'DG4 '	1967-05-12 12:00:00
19913	2999329200	b'DA1 '	1995-01-17 11:00:00
21203	3031297200	b'DGA '	1996-01-22 11:00:00
22970	3073910400	b'VD_ '	1997-05-29 16:00:00
45436	3565854000	b'80.0'	2012-12-30 11:00:00
45630	3570357600	b'nan'	2013-02-20 14:00:00
49578	3656080800	b'18.0'	2015-11-09 18:00:00
52121	3711782882	b'114.'	2017-08-15 10:48:02
52122	3711805200	b'14.0'	2017-08-15 17:00:00
53019	3733123560	b'123.'	2018-04-19 10:46:00
54345	3763778400	b'23.0'	2019-04-09 06:00:00
