	date_time	sensor_id	date_time_conv
0	859806000	b'??? '	1927-04-01 11:00:00
20422	2303683200	b'DG4 '	1973-01-01 00:00:00
55408	3111994800	b'VC_ '	1998-08-13 11:00:00
71954	3565983600	b'57.0'	2012-12-31 23:00:00
72054	3570346800	b'2.0'	2013-02-20 11:00:00
72322	3581967600	b'25.0'	2013-07-04 23:00:00
72494	3589531200	b'79.0'	2013-09-30 12:00:00
72498	3589707600	b'nan'	2013-10-02 13:00:00
73180	3621067200	b'14.0'	2014-09-30 12:00:00
73868	3650785200	b'41.0'	2015-09-09 11:00:00
75174	3738697200	b'59.0'	2018-06-22 23:00:00
75465	3763840560	b'141.'	2019-04-09 23:16:00
