	date_time	sensor_id	date_time_conv
0	1451649600	b'V18 '	1946-01-01 12:00:00
12437	2525342400	b'W_P '	1980-01-10 12:00:00
12961	2565864000	b'V21 '	1981-04-23 12:00:00
14877	2739355200	b'V8A '	1986-10-22 12:00:00
19304	3045470400	b'XXX '	1996-07-04 12:00:00
19525	3101457600	b'VCG '	1998-04-13 12:00:00
20539	3527496000	b'VNG '	2011-10-13 12:00:00
20592	3540798000	b'79.0'	2012-03-15 11:00:00
20593	3566458800	b'nan'	2013-01-06 11:00:00
20737	3578947200	b'80.0'	2013-05-31 00:00:00
21237	3704526000	b'77.0'	2017-05-23 11:00:00
21797	3748936319	b'177.'	2018-10-19 11:11:59
22341	3803739820	b'141.'	2020-07-14 18:23:40
22390	3807774000	b'41.0'	2020-08-30 11:00:00
