	date_time	sensor_id	date_time_conv
0	1470625200	b'RZ3 '	1946-08-09 03:00:00
53137	3251016000	b'RZK '	2003-01-08 12:00:00
53141	3251188800	b'RV7 '	2003-01-10 12:00:00
59287	3565944000	b'89.0'	2012-12-31 12:00:00
59333	3567931200	b'nan'	2013-01-23 12:00:00
59515	3575793600	b'88.0'	2013-04-24 12:00:00
60721	3628281600	b'90.0'	2014-12-23 00:00:00
60953	3642235200	b'60.0'	2015-06-02 12:00:00
62071	3691051200	b'29.0'	2016-12-18 12:00:00
63296	3744444600	b'162.'	2018-08-28 11:30:00
63961	3773260800	b'62.0'	2019-07-28 00:00:00
64610	3801814223	b'119.'	2020-06-22 11:30:23
64750	3807950400	b'19.0'	2020-09-01 12:00:00
