	date_time	sensor_id	date_time_conv
0	1719723600	b'J80 '	1954-07-01 05:00:00
11720	2802297600	b'CR  '	1988-10-20 00:00:00
14837	2975184000	b'C2  '	1994-04-13 00:00:00
28174	3565944000	b'nan'	2012-12-31 12:00:00
28175	3565987200	b'55.0'	2013-01-01 00:00:00
31411	3667550400	b'22.0'	2016-03-21 12:00:00
31494	3670358400	b'35.0'	2016-04-23 00:00:00
31546	3672259200	b'31.0'	2016-05-15 00:00:00
31547	3672302400	b'5.0'	2016-05-15 12:00:00
31549	3672388800	b'6.0'	2016-05-16 12:00:00
31561	3672820800	b'71.0'	2016-05-21 12:00:00
31943	3684830400	b'20.0'	2016-10-07 12:00:00
31958	3685348800	b'19.0'	2016-10-13 12:00:00
32155	3692260800	b'18.0'	2017-01-01 12:00:00
32169	3692779200	b'39.0'	2017-01-07 12:00:00
32779	3710620800	b'68.0'	2017-08-02 00:00:00
32887	3713731200	b'60.0'	2017-09-07 00:00:00
