	date_time	sensor_id	date_time_conv
0	1454284800	b'ZF1 '	1946-02-01 00:00:00
25986	2800656000	b'ZKB '	1988-10-01 00:00:00
31851	3026764800	b'AH  '	1995-12-01 00:00:00
44163	3565944000	b'87.0'	2012-12-31 12:00:00
44198	3567456000	b'21.0'	2013-01-18 00:00:00
44262	3570202800	b'nan'	2013-02-18 19:00:00
44652	3587068800	b'12.0'	2013-09-02 00:00:00
44670	3587846400	b'15.0'	2013-09-11 00:00:00
44709	3589531200	b'17.0'	2013-09-30 12:00:00
44767	3592036800	b'75.0'	2013-10-29 12:00:00
44862	3596011200	b'28.0'	2013-12-14 12:00:00
45076	3605169600	b'31.0'	2014-03-30 12:00:00
45140	3607934400	b'43.0'	2014-05-01 12:00:00
45261	3614500800	b'20.0'	2014-07-16 12:00:00
45378	3622017600	b'24.0'	2014-10-11 12:00:00
45761	3638840400	b'82.0'	2015-04-24 05:00:00
48593	3760776000	b'37.0'	2019-03-05 12:00:00
49167	3785918400	b'50.0'	2019-12-21 12:00:00
49444	3801686400	b'48.0'	2020-06-21 00:00:00
