	date_time	sensor_id	date_time_conv
0	1893672000	b'XXX '	1960-01-04 12:00:00
24451	2477908800	b'MRu '	1978-07-10 12:00:00
28525	2587723200	b'RK5 '	1982-01-01 12:00:00
31249	2663841600	b'RRB '	1984-05-31 12:00:00
31379	2669198400	b'RA4 '	1984-08-01 12:00:00
42584	3315556800	b'RZ3 '	2005-01-24 12:00:00
43795	3381048000	b'RHM '	2007-02-21 12:00:00
47971	3565944000	b'29.0'	2012-12-31 12:00:00
47991	3566808000	b'89.0'	2013-01-10 12:00:00
48017	3567931200	b'nan'	2013-01-23 12:00:00
48309	3583051200	b'27.0'	2013-07-17 12:00:00
48487	3590870400	b'23.0'	2013-10-16 00:00:00
48564	3594182400	b'28.0'	2013-11-23 08:00:00
50146	3666772800	b'88.0'	2016-03-12 12:00:00
50773	3693902400	b'90.0'	2017-01-20 12:00:00
52030	3748334400	b'62.0'	2018-10-12 12:00:00
52165	3754166400	b'60.0'	2018-12-19 00:00:00
52544	3770537400	b'162.'	2019-06-26 11:30:00
53307	3811145400	b'69.0'	2020-10-08 11:30:00
53824	3833568000	b'26.0'	2021-06-25 00:00:00
