	date_time	sensor_id	date_time_conv
0	316016520	b'Z4? '	1910-01-06 14:22:00
33683	2327270400	b'Z0m '	1973-10-01 00:00:00
53472	2755814400	b'BAE '	1987-05-01 00:00:00
66951	3047371200	b'VA8 '	1996-07-26 12:00:00
68831	3087979200	b'V9t '	1997-11-08 12:00:00
73825	3195338400	b'V9a '	2001-04-04 02:00:00
79363	3314520000	b'VNT '	2005-01-12 12:00:00
79597	3319574400	b'VnG '	2005-03-12 00:00:00
90702	3565944000	b'80.0'	2012-12-31 12:00:00
90723	3566851200	b'79.0'	2013-01-11 00:00:00
90859	3572596800	b'71.0'	2013-03-18 12:00:00
90924	3575404800	b'nan'	2013-04-20 00:00:00
92571	3645171087	b'177.'	2015-07-06 11:31:27
93278	3675497463	b'123.'	2016-06-21 11:31:03
93285	3675799869	b'114.'	2016-06-24 23:31:09
93325	3677489857	b'141.'	2016-07-14 12:57:37
94009	3706905600	b'41.0'	2017-06-20 00:00:00
95328	3763627200	b'77.0'	2019-04-07 12:00:00
96215	3798185500	b'163.'	2020-05-11 11:31:40
